RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME,TYPE,Vehicle
371,ZhengZhou,34.757975,113.665412,398,40424.46997737624,111.194099,34.777338,SanMenXia,Normal,
371,ZhengZhou,34.757975,113.665412,473,20062.38313065101,106.825563,39.673734,WuHai,Normal,
371,ZhengZhou,34.757975,113.665412,483,6198.6392243064565,105.706422,38.844814,ALaShanMeng,Normal,
371,ZhengZhou,34.757975,113.665412,516,381828.3837697807,117.184811,34.261792,XuZhou,Normal,
371,ZhengZhou,34.757975,113.665412,518,378935.5943955714,119.178821,34.600018,LianYunGang,Normal,
371,ZhengZhou,34.757975,113.665412,527,221360.87625469684,118.275162,33.963008,SuQian,Normal,
371,ZhengZhou,34.757975,113.665412,530,214482.01415816057,115.469381,35.246531,HeZe,Normal,
371,ZhengZhou,34.757975,113.665412,537,273753.1635194762,116.587245,35.415393,JiNing,Normal,
371,ZhengZhou,34.757975,113.665412,538,189440.06659528278,117.129063,36.194968,TaiAn,Normal,
371,ZhengZhou,34.757975,113.665412,539,489405.1217066062,118.326443,35.065282,LinYi,Normal,
371,ZhengZhou,34.757975,113.665412,557,82977.03937487463,116.984084,33.633891,SuZhou,Normal,
371,ZhengZhou,34.757975,113.665412,558,253471.55992452224,115.782939,33.869338,FuYang/BoZhou,Normal,
371,ZhengZhou,34.757975,113.665412,561,50296.4979980311,116.794664,33.971707,HuaiBei,Normal,
371,ZhengZhou,34.757975,113.665412,632,127162.30947342754,117.557964,34.856424,ZaoZhuang,Normal,
371,ZhengZhou,34.757975,113.665412,633,121318.53765682217,119.461208,35.428588,RiZhao,Normal,
371,ZhengZhou,34.757975,113.665412,635,230879.31042019598,115.980367,36.456013,LiaoCheng,Normal,
371,ZhengZhou,34.757975,113.665412,719,97638.57044004207,110.787916,32.646907,ShiYan,Normal,
371,ZhengZhou,34.757975,113.665412,896,950.5204261907905,92.060214,31.476004,NaQu,Normal,
371,ZhengZhou,34.757975,113.665412,911,54795.384428463694,109.49081,36.596537,YanAn,Normal,
371,ZhengZhou,34.757975,113.665412,912,82766.01237512968,109.741193,38.290162,YuLin,Normal,
371,ZhengZhou,34.757975,113.665412,913,77728.8748284906,109.502882,34.499381,WeiNan,Normal,
371,ZhengZhou,34.757975,113.665412,914,19677.840737718747,109.939776,33.868319,ShangLuo,Normal,
371,ZhengZhou,34.757975,113.665412,915,35011.829100614435,109.029273,32.6903,AnKang,Normal,
371,ZhengZhou,34.757975,113.665412,916,47931.85206280458,107.028621,33.077668,HanZhong,Normal,
371,ZhengZhou,34.757975,113.665412,917,95186.59461496178,107.14487,34.369315,BaoJi,Normal,
