RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,QUANTITY,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME
760,中山市,22.521113,113.382391,872,6825497.134,50970.76335,100.225668,25.589449,大理州
760,中山市,22.521113,113.382391,762,17828127.09,133135.1005,114.697802,23.746266,河源市
760,中山市,22.521113,113.382391,692,11113554.56,82992.68877,98.578363,24.436694,德宏州
760,中山市,22.521113,113.382391,668,17833689.12,133176.6361,110.919229,21.659751,茂名市
760,中山市,22.521113,113.382391,754,103394728.7,772120.7916,116.708463,23.37102,汕头市
760,中山市,22.521113,113.382391,779,8555494.249,63889.8624,109.119254,21.473343,北海市
760,中山市,22.521113,113.382391,775,21691447.59,161985.2181,110.154393,22.63136,贵港市/玉林市
760,中山市,22.521113,113.382391,799,5615044.296,41931.46497,113.852186,27.622946,萍乡市
760,中山市,22.521113,113.382391,7311,251275110,1876447.08,112.98626,28.25591,长沙市
760,中山市,22.521113,113.382391,759,26892057.36,200821.8104,110.364977,21.274898,湛江市
760,中山市,22.521113,113.382391,730,13299496.02,99316.64331,113.132855,29.37029,岳阳市
760,中山市,22.521113,113.382391,771,144281297.4,1077449.411,108.320004,22.82402,南宁市/崇左市
760,中山市,22.521113,113.382391,735,13748013.79,102666.0394,113.032067,25.793589,郴州市
760,中山市,22.521113,113.382391,898,75904004.21,566828.3145,110.33119,20.031971,海口市
760,中山市,22.521113,113.382391,757,349463122.2,2609685.676,113.122717,23.028762,佛山市
760,中山市,22.521113,113.382391,793,17286382.09,129089.5115,117.971185,28.44442,上饶市
760,中山市,22.521113,113.382391,763,29730636.81,222019.4696,113.051227,23.685022,清远市
760,中山市,22.521113,113.382391,874,6145243.338,45890.83224,103.797851,25.501557,曲靖市
760,中山市,22.521113,113.382391,736,14078812.43,105136.3443,111.691347,29.040225,常德市
760,中山市,22.521113,113.382391,746,9825675.717,73375.19625,111.608019,26.434516,永州市
760,中山市,22.521113,113.382391,791,126192072.2,942364.508,115.892151,28.676493,南昌市
760,中山市,22.521113,113.382391,877,4897115.64,36570.18932,102.543907,24.350461,玉溪市
760,中山市,22.521113,113.382391,745,11510007.29,85953.27876,109.97824,27.550082,怀化市
760,中山市,22.521113,113.382391,794,10579394.15,79003.7392,116.358351,27.98385,抚州市
760,中山市,22.521113,113.382391,777,8135339.677,60752.2742,108.624175,21.967127,钦州市
760,中山市,22.521113,113.382391,750,91531351.56,683528.6526,113.094942,22.590431,江门市
760,中山市,22.521113,113.382391,876,3770962.337,28160.41456,104.24401,23.36951,文山州
760,中山市,22.521113,113.382391,766,12798549.78,95575.72722,112.044439,22.929801,云浮市
760,中山市,22.521113,113.382391,769,479996679.3,3584471.09,113.746262,23.046237,东莞市
760,中山市,22.521113,113.382391,875,3702484.568,27649.04314,99.167133,25.111802,保山市
760,中山市,22.521113,113.382391,20,1240416120,9263055.166,113.280637,23.125178,广州市
760,中山市,22.521113,113.382391,752,173696801.4,1297115.563,114.412599,23.079404,惠州市
760,中山市,22.521113,113.382391,663,46429592.57,346722.2575,116.355733,23.543778,揭阳市
760,中山市,22.521113,113.382391,734,50664601.13,378348.03,112.607693,26.900358,衡阳市
760,中山市,22.521113,113.382391,795,18139806.25,135462.6269,114.391136,27.8043,宜春市
760,中山市,22.521113,113.382391,774,13556344.93,101234.7139,111.297604,23.474803,梧州市/贺州市
760,中山市,22.521113,113.382391,662,13152402.42,98218.19244,111.975107,21.859222,阳江市
760,中山市,22.521113,113.382391,743,6244407.086,46631.35733,109.739735,28.314296,湘西州
760,中山市,22.521113,113.382391,660,24368096.09,181973.6255,115.364238,22.774485,汕尾市
760,中山市,22.521113,113.382391,691,4315707.987,32228.41153,100.797941,22.001724,西双版纳
760,中山市,22.521113,113.382391,753,20565736.72,153578.7473,116.117582,24.299112,梅州市
760,中山市,22.521113,113.382391,739,13667585.55,102065.4254,111.46923,27.237842,邵阳市
760,中山市,22.521113,113.382391,796,11984676.09,89497.96283,114.986373,27.111699,吉安市
760,中山市,22.521113,113.382391,760,137362819.7,1025784.296,113.382391,22.521113,中山市
760,中山市,22.521113,113.382391,738,15998740.27,119473.789,112.008497,27.728136,娄底市
760,中山市,22.521113,113.382391,756,76817196.91,573647.7634,113.553986,22.224979,珠海市
760,中山市,22.521113,113.382391,797,55102280.75,411487.2891,114.940278,25.85097,赣州市
760,中山市,22.521113,113.382391,772,25446687.71,190028.2238,109.411703,24.314617,柳州市/来宾市
760,中山市,22.521113,113.382391,873,6594167.2,49243.26086,103.384182,23.366775,红河州
760,中山市,22.521113,113.382391,768,31248233.86,233352.4287,116.632301,23.661701,潮州市
760,中山市,22.521113,113.382391,790,5198761.024,38822.78648,114.930835,27.810834,新余市
760,中山市,22.521113,113.382391,778,4974146.611,37145.43349,108.062105,24.695899,河池市
760,中山市,22.521113,113.382391,773,20576908.19,153662.1724,110.299121,25.274215,桂林市
